Vireo philadelphicus,11.5,B,2.5,2,3,yes
Vireo solitarius,15.3,B,2.5,2,3,yes
Viverricula indica,2935.77,M,2.0,2,2,no
Volatinia jacarina,9.94,B,2.0,2,2,no
Vulpes lagopus,3584.37,M,3.25,3,5,yes
Vulpes velox,2141.83666667,M,3.0,3,3,no
Vulpes vulpes,5045.51,M,3.47222222222,2,5,no
Wilsonia canadensis,10.04,B,3.0,3,3,yes
Xanthocephalus xanthocephalus,62.68,B,2.5,2,3,yes
Xenohyla truncata,4.84903000932,A,2.0,2,2,no
Xolmis cinereus,57.1,B,2.0,2,2,no
Xolmis velatus,49.08,B,2.0,2,2,no
Zenaida asiatica,153.0,B,2.0,2,2,no
Zenaida auriculata,110.2,B,2.0,2,2,no
Zenaida macroura,118.93,B,2.0,2,2,no
Zonotrichia albicollis,24.4,B,2.5,2,3,yes
Zonotrichia atricapilla,31.99,B,2.5,2,3,yes
Zonotrichia capensis,20.31,B,2.0,2,2,no
Zonotrichia leucophrys,28.0,B,2.5,2,3,yes
Zonotrichia querula,35.5,B,2.0,2,2,no
Zoothera citrina,53.3,B,2.0,2,2,no
Zoothera sibirica,75.5,B,2.0,2,2,no
Zosterops everetti,10.0,B,2.0,2,2,no
Zosterops japonicus,11.29,B,2.0,2,2,no
Zosterops lateralis,12.68,B,2.5,2,3,yes
Zosterops pallidus,11.1,B,2.0,2,2,no
Zosterops palpebrosus,8.6,B,2.0,2,2,no
